county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1220,Against,NON,2,ELECTION DAY,V,Election Day,115
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1220,Against,NON,3,ONE STOP,O,Absentee: One-Stop,158
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1220,Against,NON,4,ABSENTEE,M,Absentee: By-Mail,3
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1220,Against,NON,5,PROVISIONAL,P,Provisional,2
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1219,For,NON,2,ELECTION DAY,V,Election Day,61
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1219,For,NON,3,ONE STOP,O,Absentee: One-Stop,117
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1219,For,NON,4,ABSENTEE,M,Absentee: By-Mail,3
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,STD,<NORMAL>,1219,For,NON,5,PROVISIONAL,P,Provisional,1
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
87,SWAIN,2018-11-06,631,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,ALARKA,ALARKA,OVT,OVER VOTES,0,OVER VOTE,,3,ONE STOP,O,Absentee: One-Stop,1
