county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1919,Against,NON,2,ELECTION DAY,V,Election Day,83
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1919,Against,NON,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,54
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1919,Against,NON,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,4
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1919,Against,NON,5,PROVISIONAL,P,Provisional,2
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1918,For,NON,2,ELECTION DAY,V,Election Day,167
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1918,For,NON,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,92
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1918,For,NON,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,5
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,STD,<NORMAL>,1918,For,NON,5,PROVISIONAL,P,Provisional,2
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,32
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,21
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,ALFORDSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,2
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1919,Against,NON,2,ELECTION DAY,V,Election Day,151
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1919,Against,NON,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,201
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1919,Against,NON,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,3
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1919,Against,NON,5,PROVISIONAL,P,Provisional,5
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1918,For,NON,2,ELECTION DAY,V,Election Day,261
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1918,For,NON,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,195
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1918,For,NON,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,4
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,STD,<NORMAL>,1918,For,NON,5,PROVISIONAL,P,Provisional,8
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,2
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,58
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE ONE STOP,O,Absentee: One-Stop,45
78,ROBESON,2018-11-06,1020,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BACK SWAMP,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE BY MAIL,M,Absentee: By-Mail,1
