county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1378,Blake Vance,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1378,Blake Vance,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1378,Blake Vance,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1378,Blake Vance,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1378,Blake Vance,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1378,Blake Vance,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1378,Blake Vance,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1378,Blake Vance,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1378,Blake Vance,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1378,Blake Vance,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1378,Blake Vance,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1378,Blake Vance,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1378,Blake Vance,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1378,Blake Vance,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1378,Blake Vance,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1380,Dennis Aldridge,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1380,Dennis Aldridge,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1380,Dennis Aldridge,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1380,Dennis Aldridge,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,5,PROVISIONAL,P,Provisional,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1380,Dennis Aldridge,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1380,Dennis Aldridge,REP,6,ABSENTEE CURBSIDE,U,Absentee: Curbside,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1371,Dick Crews,DEM,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1371,Dick Crews,DEM,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1371,Dick Crews,DEM,2,ELECTION DAY,V,Election Day,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ONE STOP,,STD,<NORMAL>,1371,Dick Crews,DEM,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1371,Dick Crews,DEM,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,ABSENTEE MAIL,,STD,<NORMAL>,1371,Dick Crews,DEM,3,ONE-STOP,O,Absentee: One-Stop,1
6,AVERY,2018-11-06,795,AVERY COUNTY BOARD OF COMMISSIONERS,,3,True,PROVISIONAL,,STD,<NORMAL>,1371,Dick Crews,DEM,4,ABSENTEE MAIL,M,Absentee: By-Mail,1
