county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1131,Against,NON,2,ELECTION DAY,V,Election Day,132
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1131,Against,NON,3,ONE-STOP,O,Absentee: One-Stop,226
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1131,Against,NON,4,ABSENTEE,M,Absentee: By-Mail,8
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1131,Against,NON,5,PROVISIONAL,P,Provisional,4
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1130,For,NON,2,ELECTION DAY,V,Election Day,120
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1130,For,NON,3,ONE-STOP,O,Absentee: One-Stop,198
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1130,For,NON,4,ABSENTEE,M,Absentee: By-Mail,4
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,STD,<NORMAL>,1130,For,NON,5,PROVISIONAL,P,Provisional,6
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,OVT,OVER VOTES,0,OVER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE,M,Absentee: By-Mail,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,28
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,52
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE,M,Absentee: By-Mail,2
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,01,BAKERSVILLE,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1131,Against,NON,2,ELECTION DAY,V,Election Day,56
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1131,Against,NON,3,ONE-STOP,O,Absentee: One-Stop,14
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1131,Against,NON,4,ABSENTEE,M,Absentee: By-Mail,7
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1131,Against,NON,5,PROVISIONAL,P,Provisional,2
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1130,For,NON,2,ELECTION DAY,V,Election Day,50
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1130,For,NON,3,ONE-STOP,O,Absentee: One-Stop,22
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1130,For,NON,4,ABSENTEE,M,Absentee: By-Mail,7
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,STD,<NORMAL>,1130,For,NON,5,PROVISIONAL,P,Provisional,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,2
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,OVT,OVER VOTES,0,OVER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE,M,Absentee: By-Mail,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
61,MITCHELL,2018-11-06,590,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,02,BRADSHAW,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,21
