county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1905,Against,NON,2,ELECTION DAY,V,Election Day,685
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1905,Against,NON,3,ONE STOP,O,Absentee: One-Stop,607
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1905,Against,NON,4,BY MAIL,M,Absentee: By-Mail,43
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1905,Against,NON,5,PROVISIONAL,P,Provisional,3
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1904,For,NON,2,ELECTION DAY,V,Election Day,530
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1904,For,NON,3,ONE STOP,O,Absentee: One-Stop,439
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1904,For,NON,4,BY MAIL,M,Absentee: By-Mail,35
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,STD,<NORMAL>,1904,For,NON,5,PROVISIONAL,P,Provisional,7
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,OVT,OVER VOTES,0,OVER VOTE,,3,ONE STOP,O,Absentee: One-Stop,3
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,OVT,OVER VOTES,0,OVER VOTE,,4,BY MAIL,M,Absentee: By-Mail,1
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,48
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,UVT,UNDER VOTES,0,UNDER VOTE,,3,ONE STOP,O,Absentee: One-Stop,50
49,IREDELL,2018-11-06,971,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BA,BARRINGER,UVT,UNDER VOTES,0,UNDER VOTE,,4,BY MAIL,M,Absentee: By-Mail,2
